"","trial_ref","year","location","host_genotype","trial_design","plot_length.m.","plot_width.m.","plant_density","row_spacing","replicates","planting_date","emergence_date","flowering_date","pod_fill_date","mid_late_pod_fill","first_sign_disease","trade_name","fungicide_ai","dose_ai.ha","n_treatment","fungicide_application_1","fungicide_application_2","fungicide_application_3","fungicide_application_4","fungicide_application_5","fungicide_application_6","fungicide_application_7","total_fungicide","harvest_date","final_assessment","PM_final_severity","rating_scale","disease_error","D_error_type","grain_yield.t.ha.","raw_graded","Y_Msquare","yield_error","Y_error_type","yield_gain","prop_YG","raw_data_avail","comments","days_harvest.planting","AUDPC_m","AUDPC_sd","AUDPS_m","AUDPS_sd","Inc_Ms"
"341","mung1718/01","2018","Wellcamp","Jade","RCB",9.963333333,2,4e+05,0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",62,18,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7.333333333,"1-9",0.577350269,"stdev",1.65734565,NA,0.185437939,0.00396970273310293,"SamplingVariance",0.387158518,0.304804314455927,"Yes",NA,NA,177.666666666667,0.763762615825973,182.333333333333,3.78593889720018,1267.60049019608
"342","mung1718/01","2018","Wellcamp","Jade","RCB",10.15666667,2,4e+05,0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,19,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7,"1-9",1.732050808,"stdev",1.690297844,NA,0.185437939,0.0396114577423231,"SamplingVariance",0.420110712,0.330747101286175,"Yes",NA,NA,161.5,6.5,167.333333333333,7.23417813807023,1267.60049019608
"343","mung1718/01","2018","Wellcamp","Jade","RCB",9.816666667,2,4e+05,0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,20,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,8.666666667,"1-9",0.577350269,"stdev",1.451297057,NA,0.185437939,0.0485757011282837,"SamplingVariance",NA,NA,"Yes",NA,NA,220.333333333333,14.3730071082336,226.333333333333,16.2583311976763,1267.60049019608
"344","mung1718/01","2018","Wellcamp","Jade","RCB",10.23666667,2,4e+05,1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Folicur","tebuconazole",60,21,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6.666666667,"1-9",0.577350269,"stdev",1.234357791,NA,0.185437939,0.00410812620965155,"SamplingVariance",0.159907321,0.148827075295523,"Yes",NA,NA,170.333333333333,2.25462487641145,171.666666666667,1.15470053837925,1267.60049019608
"345","mung1718/01","2018","Wellcamp","Jade","RCB",359.7633333,2,4e+05,1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",62,22,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7,"1-9",0,"stdev",0.812759584,NA,0.185437939,0.485082203455265,"SamplingVariance",-0.261690886,-0.243557886851685,"Yes",NA,NA,171.5,0.866025403784439,175.666666666667,4.04145188432738,1267.60049019608
"346","mung1718/01","2018","Wellcamp","Jade","RCB",9.763333333,2,4e+05,1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,23,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,5.666666667,"1-9",0.577350269,"stdev",1.173093405,NA,0.185437939,0.00545243051633063,"SamplingVariance",0.098642935,0.0918078010613183,"Yes",NA,NA,150.666666666667,12.7017059221718,153,10.3923048454133,1267.60049019608
"347","mung1718/01","2018","Wellcamp","Jade","RCB",10.08,2,4e+05,1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,24,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,8,"1-9",0,"stdev",1.056135197,NA,0.185437939,0.00157892466241922,"SamplingVariance",NA,NA,"Yes",NA,NA,205,3.46410161513775,211.333333333333,0.577350269189626,1267.60049019608
"348","mung1819/01","2019","Hermitage","Jade","RCB",10.91666667,2,4e+05,0.25,6,2018-02-04,2018-02-11,NA,NA,NA,2018-04-12,"Folicur","tebuconazole",62,1,2018-04-15,NA,NA,NA,NA,NA,NA,1,2018-05-22,2018-04-24,5,"1-9",1.095445115,"stdev",0.543163586,NA,0.0020056820718209,0.0238327447277878,"SamplingVariance",-0.044001714,-0.0749392275054401,"Yes",NA,NA,28,17.0058813355851,42.6666666666667,19.3769622662239,385.5
"349","mung1819/01","2019","Hermitage","Jade","RCB",10.98333333,2,4e+05,0.25,6,2018-02-04,2018-02-11,NA,NA,NA,2018-04-12,"Folicur","tebuconazole",62,2,2018-04-15,2018-04-29,NA,NA,NA,NA,NA,2,2018-05-22,2018-04-24,5,"1-9",0.894427191,"stdev",0.563552428,NA,0.0020056820718209,0.0189410799265472,"SamplingVariance",-0.023612872,-0.040215033143137,"Yes",NA,NA,28,15.0066651858433,42.6666666666667,15.7310732840028,385.5
"350","mung1819/01","2019","Hermitage","Jade","RCB",11,2,4e+05,0.25,6,2018-02-04,2018-02-11,NA,NA,NA,2018-04-12,"Folicur","tebuconazole",62,3,2018-04-23,NA,NA,NA,NA,NA,NA,1,2018-05-22,2018-04-24,7.166666667,"1-9",1.169045194,"stdev",0.571263691,NA,0.0020056820718209,0.009574840511041,"SamplingVariance",-0.015901609,-0.0270819971820543,"Yes",NA,NA,42.6666666666667,12.7383934099504,65.3333333333333,15.5263217365436,385.5
"351","mung1819/01","2019","Hermitage","Jade","RCB",11,2,4e+05,0.25,6,2018-02-04,2018-02-11,NA,NA,NA,2018-04-12,"control","control",0,4,NA,NA,NA,NA,NA,NA,NA,0,2018-05-22,2018-04-24,7.5,"1-9",0.547722558,"stdev",0.5871653,NA,0.0020056820718209,0.0168838105590475,"SamplingVariance",NA,NA,"Yes",NA,NA,41,15.7987341265052,65.3333333333333,15.5263217365436,385.5
"352","mung1819/02","2019","Hermitage","Jade","RCB",11.04,2,4e+05,0.25,5,2018-02-18,2018-02-25,NA,NA,NA,2018-04-12,"Folicur","tebuconazole",62,1,2018-04-15,NA,NA,NA,NA,NA,NA,1,2018-05-22,2018-05-01,5.6,"1-9",1.516575089,"stdev",0.296209259,NA,0.00120855040158904,0.0022788866646346,"SamplingVariance",0.00676627600000002,0.0233768873229171,"Yes",NA,NA,49.8,18.3630062898208,67.2,20.0798406368178,1871.44646464646
"353","mung1819/02","2019","Hermitage","Jade","RCB",10.98,2,4e+05,0.25,5,2018-02-18,2018-02-25,NA,NA,NA,2018-04-12,"Folicur","tebuconazole",62,2,2018-04-15,2018-04-29,NA,NA,NA,NA,NA,2,2018-05-22,2018-05-01,4.6,"1-9",0.547722558,"stdev",0.311682998,NA,0.00120855040158904,0.00522409974330836,"SamplingVariance",0.022240015,0.0768372919926686,"Yes",NA,NA,47.8,16.0996894379985,60.8,16.5891530826622,1871.44646464646
"354","mung1819/02","2019","Hermitage","Jade","RCB",10.9,2,4e+05,0.25,6,2018-02-18,2018-02-25,NA,NA,NA,2018-04-12,"Folicur","tebuconazole",62,3,2018-04-23,NA,NA,NA,NA,NA,NA,1,2018-05-22,2018-05-01,7.333333333,"1-9",0.516397779,"stdev",0.275859288,NA,0.00120855040158904,0.000757063448625796,"SamplingVariance",-0.013583695,-0.0469304692040159,"Yes",NA,NA,83,17.2510869222783,106.666666666667,18.7047231112002,1871.44646464646
"355","mung1819/02","2019","Hermitage","Jade","RCB",11.01666667,2,4e+05,0.25,6,2018-02-18,2018-02-25,NA,NA,NA,2018-04-12,"control","control",0,4,NA,NA,NA,NA,NA,NA,NA,0,2018-05-22,2018-05-01,7.833333333,"1-9",0.40824829,"stdev",0.289442983,NA,0.00120855040158904,0.00510418398011918,"SamplingVariance",NA,NA,"Yes",NA,NA,78.3333333333333,20.6946047719367,104,22.0544780033444,1871.44646464646
